Income,Credit_Score,Debt,Zip_Code,Credit_Card_Eligibility
134254,708,13117,87318,1
87006,690,7215,11159,1
145344,761,5188,80162,1
113840,843,16018,33440,1
112430,745,14701,87166,1
103091,831,5281,62712,1
112983,817,944,57656,1
103989,771,1511,16589,1
98990,805,12718,58241,1
116081,814,17242,33233,1
91033,754,19944,45011,1
96241,842,8369,18177,1
85939,723,12120,44528,1
127562,832,13721,71351,1
115063,781,2615,66831,1
107045,748,17997,61827,1
124769,775,15629,33508,1
127118,787,2840,64933,1
101625,824,14051,90501,1
107076,724,1774,78772,1
144805,663,13262,25611,1
124605,687,3871,32282,1
119121,789,8273,51003,1
145101,694,17229,91365,1
111433,794,9408,84216,1
123309,812,3260,21340,1
147468,843,3145,96643,1
124254,724,7802,84684,1
147293,818,2263,93035,1
117853,844,8155,28165,1
118405,678,922,28260,1
146652,667,6695,64515,1
123527,669,5758,40480,1
80492,663,12576,62527,1
88811,811,19014,69789,1
104272,826,7816,61902,1
127153,703,7556,42191,1
134110,680,16225,69488,1
93979,707,5930,85082,1
108328,753,11633,46044,1
92867,819,3512,59600,1
139234,835,6066,97457,1
105851,777,13207,58776,1
111279,807,14322,22836,1
95449,674,2060,84525,1
85451,840,14013,62648,1
121316,668,19418,23740,1
143064,849,2387,23102,1
143761,785,8031,90893,1
118870,652,1799,61334,1
110873,844,2780,40255,1
138627,735,1127,35221,1
146155,794,7365,73265,1
105372,791,14635,10719,1
83642,658,7611,93442,1
108001,839,12646,33140,1
114064,743,7535,65779,1
94122,798,14504,11069,1
104820,814,9364,64714,1
148431,788,2808,83285,1
135745,669,13055,22935,1
130081,684,4297,54035,1
88711,702,11209,37937,1
98793,824,448,28540,1
88199,759,5008,83480,1
116191,829,17177,58702,1
90211,785,16820,88283,1
143069,653,6012,86041,1
136746,804,1620,87233,1
101542,821,13584,46907,1
111312,817,948,25221,1
125242,751,9319,64781,1
135388,696,16575,17087,1
107691,743,12204,96998,1
102601,821,11952,32789,1
98020,697,17787,66023,1
88155,740,18374,43400,1
149119,829,1104,12199,1
116777,733,548,57316,1
99710,717,11640,97273,1
104532,788,7903,62062,1
98601,774,18168,81609,1
143227,722,10613,26744,1
84967,653,17188,86095,1
100022,725,8990,65517,1
123463,722,11467,58865,1
85722,726,4238,83937,1
107413,697,19644,87195,1
146732,803,4367,23894,1
92297,751,5651,39160,1
148323,755,16204,63095,1
103816,726,19755,39272,1
120695,688,2093,64021,1
99702,707,4001,43645,1
105242,668,7810,31179,1
135841,737,11272,20691,1
147712,762,4554,91646,1
133574,726,18901,55311,1
108482,726,8697,49038,1
89171,835,17480,34967,1
83696,677,12371,38478,1
100058,715,9236,65775,1
100313,659,13769,80624,1
99149,775,7061,50332,1
133521,707,18588,17066,1
125740,791,3902,49313,1
84956,774,1352,77857,1
146641,761,1596,55900,1
143811,733,8767,51098,1
132160,792,679,18294,1
131313,745,12020,72580,1
143232,682,12096,48101,1
95417,794,11385,35059,1
104729,801,8509,50626,1
110099,807,5734,30703,1
109961,839,15675,71417,1
92602,790,12693,69228,1
89256,839,19380,13205,1
114681,696,7407,44929,1
144789,761,11786,93384,1
123361,793,2542,43411,1
144503,843,17062,90522,1
114540,692,5366,21628,1
106536,657,7410,80089,1
143043,652,9835,16518,1
136575,774,13647,48491,1
82871,661,5541,17946,1
126002,733,17218,10610,1
129812,665,10433,79838,1
102626,727,10547,44311,1
139979,708,9860,51876,1
146668,826,10745,90192,1
122998,712,6818,60333,1
143814,839,14101,61298,1
125607,698,5028,94192,1
87812,700,15798,51811,1
141844,682,10954,80072,1
82179,679,12770,52974,1
123798,836,9438,29856,1
88275,725,18156,54830,1
130574,664,18548,91983,1
127857,731,7111,55823,1
100700,741,19219,84397,1
119464,672,19049,95814,1
122351,743,6113,77078,1
93869,694,2563,77951,1
140315,711,15889,22905,1
100954,848,8498,31601,1
111555,664,8131,97099,1
143353,695,2696,50955,1
125026,713,7704,82179,1
126976,823,16442,58435,1
125095,833,9765,34044,1
94270,821,17524,21246,1
110908,724,10002,12458,1
95523,806,11390,68507,1
142433,839,11668,16028,1
127068,701,18946,61901,1
99991,831,19236,16306,1
90775,737,16244,37678,1
141250,706,6641,22363,1
96673,732,941,24066,1
107056,715,12815,73804,1
86614,799,6541,58544,1
87415,669,15624,10189,1
123884,682,9966,21752,1
96964,721,1421,17482,1
117726,674,5765,26679,1
117044,695,16819,10799,1
137149,722,17223,19934,1
117544,747,4001,67558,1
129976,706,12647,69223,1
112252,736,5248,94620,1
83832,782,4959,51556,1
114148,704,18034,19909,1
141240,710,18645,53558,1
133459,738,3889,89382,1
118402,657,1326,97793,1
137727,665,5901,38013,1
118578,825,3358,32875,1
102318,765,1585,21408,1
100466,710,13500,45607,1
125475,664,11560,71684,1
140142,842,16772,46281,1
106564,799,15818,37326,1
102412,780,19175,23601,1
131001,751,3332,11135,1
137649,703,17087,32741,1
140957,663,2820,21913,1
115517,685,15472,20101,1
93156,754,4959,28631,1
103064,731,17443,82084,1
105711,716,12366,46870,1
110106,659,1301,58985,1
145458,698,10551,37215,1
96589,760,4112,72110,1
87214,714,12763,29215,1
107127,706,11774,24024,1
85141,676,16882,86949,1
108884,762,8620,91855,1
82708,782,7245,94982,1
98375,720,11831,55483,1
95088,732,2105,88157,1
137615,706,9745,20511,1
125046,769,5630,29923,1
90014,742,3206,20558,1
144425,664,18953,10526,1
83273,760,2628,11753,1
127135,750,10068,36248,1
110881,768,13394,24656,1
88712,725,1067,33266,1
132874,807,17890,74555,1
149087,669,19397,72995,1
92297,814,15245,85756,1
107128,780,9859,93574,1
148368,722,6642,88277,1
112920,771,15377,80377,1
91156,690,4066,75402,1
91108,816,947,64176,1
111845,803,1171,51733,1
82800,779,15831,24418,1
122712,672,6114,47185,1
82610,672,171,51745,1
113872,793,12818,63787,1
90728,658,9335,90123,1
100583,662,10051,62035,1
87263,805,6209,97804,1
147450,804,10380,75984,1
99456,700,3577,62462,1
145942,713,8380,47353,1
93689,701,4076,83644,1
112934,687,157,58302,1
113276,749,7777,86979,1
99873,842,19101,32435,1
93050,795,8437,67728,1
146216,840,11095,11238,1
101644,700,15279,90857,1
142021,786,19179,91610,1
117125,790,7200,23049,1
146899,817,18761,67193,1
122291,704,14847,45584,1
115060,758,9041,76634,1
81538,820,1810,24679,1
116176,693,7895,44505,1
121520,759,18510,61341,1
105675,845,6953,60374,1
98287,810,19414,56998,1
80174,801,6323,86970,1
114998,813,5605,65701,1
133312,777,5891,54859,1
92112,754,3076,43178,1
124814,659,18728,37575,1
130719,749,619,29329,1
113919,797,11094,67254,1
121328,758,2407,94029,1
104618,757,12644,97366,1
114675,789,3004,83662,1
98919,839,10678,50068,1
84173,795,19980,68951,1
106400,743,4039,97629,1
130445,712,1304,45171,1
117564,733,5630,18262,1
125814,674,7282,53270,1
107962,661,3307,30785,1
136184,798,17745,49469,1
90578,674,6665,78831,1
98624,660,4294,91223,1
119194,713,1787,55643,1
80389,775,1073,77657,1
147391,699,3599,13582,1
93794,839,15389,40280,1
138002,738,11345,52589,1
115531,748,12318,50000,1
132815,765,16107,11085,1
84986,745,3055,91427,1
112298,826,17043,25600,1
81481,663,6320,69801,1
136408,650,6513,71739,1
149267,674,4642,84181,1
96835,836,9321,51596,1
107798,721,14432,80410,1
144887,718,4466,89303,1
99477,782,11458,62188,1
97266,754,15879,36825,1
123526,796,18855,20913,1
91889,672,8284,91751,1
104335,658,10758,94269,1
91254,767,17665,24332,1
91442,743,10991,64895,1
126289,827,19561,14432,1
133747,793,4511,98095,1
117327,682,10796,36570,1
96199,779,3881,16103,1
80112,663,15668,25900,1
99581,650,2413,68415,1
139722,739,1544,77567,1
96523,835,15729,72713,1
146960,738,4784,93169,1
99552,793,5626,68639,1
90808,739,4514,98728,1
103620,824,1145,95476,1
80887,821,9102,18988,1
111802,663,11498,88488,1
106049,801,5450,12977,1
87846,760,17950,64641,1
126220,832,19389,11268,1
126163,792,4507,64431,1
83765,732,13535,26756,1
125270,721,4248,30764,1
102931,811,13523,69912,1
135633,779,3992,50385,1
131913,676,8522,25032,1
105991,723,8027,55702,1
134845,748,11972,21885,1
135312,721,15305,19796,1
90561,672,10793,42863,1
96901,717,19361,91014,1
142875,791,529,42117,1
105917,840,19276,30753,1
142120,766,4734,30325,1
81988,755,13898,17021,1
94256,742,18909,90721,1
108230,714,12985,63096,1
139778,717,13989,81404,1
125833,777,2742,23071,1
102625,712,4635,74649,1
112088,762,4425,18041,1
121167,739,8661,92051,1
145303,730,3830,50058,1
84117,752,533,58263,1
140710,841,14250,54470,1
147054,809,12247,97826,1
110949,765,4087,38223,1
102547,662,8953,43575,1
148136,843,13293,55799,1
144619,773,9082,31661,1
141842,796,2355,91975,1
106990,801,1955,46432,1
96193,737,2971,41147,1
110109,660,5539,39114,1
99233,836,7493,16030,1
114510,664,18056,57429,1
81306,659,2836,57743,1
83849,690,4939,75615,1
92360,804,3644,57577,1
125800,837,18681,12966,1
116963,722,3166,13728,1
134330,701,9511,47304,1
131707,777,183,59277,1
98689,677,9475,10947,1
109084,714,19230,88101,1
120387,666,11332,91380,1
82642,744,15173,76130,1
122137,821,9988,31414,1
135561,787,4722,92060,1
142260,712,15194,29439,1
95438,824,17166,68220,1
128442,687,17891,56785,1
82994,719,14072,46973,1
81813,753,15976,97091,1
135276,702,5855,83318,1
121243,821,13294,78196,1
142912,768,12046,16089,1
140272,723,676,80854,1
122051,703,4090,72235,1
145618,669,12498,39400,1
81920,728,12777,25405,1
82093,680,19070,62763,1
92905,784,8382,40209,1
104351,707,15006,83598,1
110981,754,9034,27424,1
99874,659,8526,99523,1
130931,659,13930,30556,1
87674,688,1110,29330,1
130516,805,16962,91266,1
140686,807,16445,13236,1
149212,686,386,79216,1
82426,768,18584,40312,1
148498,716,12906,31191,1
109943,692,1683,93457,1
146395,701,15033,46640,1
124816,750,15708,72293,1
84138,705,6321,46688,1
84017,725,8678,81229,1
90451,717,11924,95802,1
142956,786,13565,34122,1
90278,755,8732,51224,1
123764,774,5631,16331,1
81134,741,10252,97102,1
142943,672,12438,52262,1
134318,840,5169,96314,1
140128,758,6787,69592,1
101869,710,5232,43926,1
85039,817,4288,96287,1
101281,693,6734,27528,1
90442,801,17464,10068,1
107586,828,6240,79253,1
133053,835,16581,90754,1
130489,810,7814,53968,1
147087,665,10386,58623,1
92625,671,7851,52129,1
114397,706,1600,71321,1
138671,711,6866,21526,1
146897,756,3692,36709,1
106149,720,19467,25063,1
140030,739,332,14723,1
149906,721,13709,14213,1
85283,719,14109,32797,1
87610,679,14847,94946,1
123326,752,14507,98918,1
94924,800,9963,55217,1
80869,681,6106,78283,1
81014,735,7333,33655,1
90103,706,16058,87990,1
113458,758,6655,22587,1
103248,658,5308,32555,1
123516,680,19105,38071,1
109061,720,1064,30239,1
104170,786,9080,59151,1
88024,662,11115,12203,1
123803,835,6820,23635,1
99296,780,8512,62571,1
98257,684,3957,11144,1
92855,670,18766,42699,1
100025,713,19615,94619,1
84458,744,7008,22213,1
143610,829,16044,26944,1
129831,683,17884,76723,1
123427,770,14687,78669,1
118506,812,17952,78947,1
85668,664,19665,44457,1
127195,769,9711,45191,1
104417,745,18249,82264,1
90751,655,9597,67924,1
126218,758,15254,43744,1
87352,746,16388,63424,1
108927,681,14369,98417,1
121094,829,7959,88337,1
134122,732,17552,86084,1
109493,805,18782,42886,1
111707,767,19014,94963,1
148814,841,6608,10972,1
87296,728,347,16621,1
105398,727,12412,59738,1
115842,796,10005,67694,1
93261,756,19726,64777,1
136704,775,6500,24530,1
147173,664,2574,17354,1
111781,783,5272,56529,1
93652,722,16532,61714,1
85103,750,8694,98759,1
105500,747,17253,51232,1
115529,815,3521,62079,1
98452,675,1300,22550,1
129393,741,12225,98196,1
111174,774,11481,70385,1
144450,828,12045,74736,1
115436,722,18835,40268,1
127406,772,4385,14290,1
143059,702,14755,65034,1
95954,833,2824,40138,1
92356,836,5964,81982,1
82187,847,17370,23432,1
115098,727,19874,77058,1
101225,741,3767,68175,1
83606,835,13576,43329,1
137620,737,12268,79076,1
112828,662,18390,22328,1
106489,692,7925,44247,1
94387,725,3107,16677,1
149463,700,19714,71810,1
82591,668,8722,60357,1
128516,798,17307,65812,1
142061,771,18280,51616,1
146736,673,7883,71284,1
141753,675,19708,59741,1
91087,822,13453,63478,1
110816,805,17197,64056,1
103408,769,7618,55534,1
80136,731,782,89056,1
97413,749,14642,74162,1
139500,806,7789,54711,1
136358,666,14002,32805,1
146197,717,19523,30143,1
112854,693,11981,85828,1
96322,710,5007,72473,1
86968,772,7575,26017,1
107518,742,19574,73202,1
131925,845,16184,51423,1
139848,723,11294,51713,1
81700,802,5637,97856,1
103199,716,12770,84310,1
124589,760,14542,12205,1
112115,651,10908,63266,1
141934,738,16962,22342,1
134316,826,12699,79563,1
85520,847,1865,73190,1
116455,675,1376,91863,1
121605,849,14255,31200,1
94955,748,13647,17188,1
124049,676,5408,12808,1
93917,738,8163,23851,1
144925,795,6283,90890,1
110954,831,1976,74928,1
121458,650,6443,25058,1
101113,838,13324,24620,1
123939,752,7595,62755,1
109345,780,4920,72995,1
126313,845,18271,46681,1
149166,690,17375,74509,1
127861,814,5228,93339,1
129298,700,11748,77703,1
127221,664,15715,77680,1
124942,657,14484,77703,1
83453,687,6450,52136,1
134935,763,19988,98456,1
123370,732,17467,93086,1
88328,705,20,46343,1
95534,824,14717,28254,1
116320,752,14580,71273,1
129170,787,10117,69611,1
88640,751,9664,70002,1
110049,727,1099,95683,1
85618,826,2637,22926,1
136053,818,8581,74264,1
81920,732,7744,99527,1
123937,679,19797,37563,1
149724,654,7457,40688,1
92207,768,10807,44130,1
145774,848,17738,10925,1
112972,680,6402,61595,1
90799,829,4521,26321,1
108916,672,16389,20769,1
117158,697,8382,46748,1
141510,758,12692,50028,1
138692,689,4353,26151,1
141744,655,15065,86133,1
95810,687,19934,44187,1
85126,818,14425,53835,1
110009,749,13111,10059,1
80192,676,8031,95717,1
116413,718,15510,37235,1
92816,706,5083,77114,1
119082,666,8816,55366,1
145048,720,12317,91583,1
130940,696,2175,42160,1
112130,728,11341,15277,1
120142,759,17579,11780,1
116468,662,2069,56579,1
110698,788,3358,70750,1
90655,773,18822,66902,1
127897,758,8808,90198,1
110075,739,4244,42161,1
89359,735,19727,54499,1
122056,741,1811,41886,1
131831,673,16555,18800,1
139191,722,17009,59460,1
113272,653,5906,80975,1
94671,762,7983,79843,1
107048,695,4063,12364,1
105963,667,10446,26568,1
123954,692,8644,48092,1
80717,810,9610,81019,1
91676,742,8142,72679,1
84434,752,753,75781,1
129810,773,11564,18430,1
84994,659,6851,83719,1
84234,722,5104,48692,1
149300,836,15190,40086,1
123949,680,13421,59671,1
117405,805,11202,23901,1
114872,709,11103,13907,1
122215,780,9417,38604,1
103185,767,8359,47869,1
123442,832,3685,24537,1
131759,663,9869,22501,1
121153,835,18366,47371,1
82581,792,4944,46821,1
131717,651,15410,98732,1
82763,673,15471,16073,1
135480,713,9678,71005,1
118759,848,8633,86097,1
105307,749,8462,28101,1
91064,763,13888,41426,1
117548,673,16727,17313,1
116945,804,16203,40773,1
127937,814,3081,38003,1
86476,740,9449,69668,1
131756,816,15657,81250,1
82382,840,2291,52294,1
129683,675,1532,23582,1
125276,714,4362,23760,1
113402,769,18037,81791,1
106946,653,16015,92158,1
102335,806,4988,45983,1
125095,650,6344,50309,1
107197,699,8430,39715,1
102010,759,15693,46415,1
104123,788,9106,97328,1
82890,723,1438,98260,1
88026,836,19400,61581,1
144925,711,14819,13652,1
148842,730,9652,36297,1
113665,813,6389,24028,1
89277,705,3079,23803,1
122239,760,6295,16307,1
127664,670,13703,41325,1
128008,790,18642,68616,1
94683,658,8558,70483,1
80670,788,19375,41574,1
97889,719,3741,94798,1
135612,778,13881,77071,1
124535,767,16469,24932,1
134319,847,15414,25749,1
101639,705,14329,18727,1
144712,680,18877,65406,1
96633,686,16382,27332,1
114660,824,8323,20834,1
148975,740,7588,30325,1
112172,763,903,19213,1
139197,777,11648,11403,1
138847,824,9955,66971,1
91577,771,2804,64030,1
100176,718,17610,83042,1
124386,835,1284,17591,1
143972,685,689,22996,1
121003,681,4782,62485,1
99996,713,4507,57830,1
115931,848,1996,44370,1
115710,819,16813,67572,1
114693,697,8631,89008,1
115740,730,4507,39098,1
97374,807,527,71561,1
125913,798,2996,12196,1
146025,709,3467,21091,1
124516,790,17745,90576,1
106069,650,14772,75254,1
136233,714,703,59262,1
139049,682,662,16023,1
119178,687,9114,30543,1
112821,674,6256,70029,1
131727,803,8367,52337,1
140935,708,13460,50409,1
96999,810,5297,80540,1
142522,750,8573,19963,1
118712,776,15582,23796,1
144551,690,5378,50972,1
120172,807,13500,82613,1
113722,706,305,88062,1
90625,826,4697,13261,1
147165,697,18774,27046,1
86859,721,7222,23397,1
121609,826,7933,70436,1
123307,824,17849,35757,1
101839,705,11463,25299,1
107216,714,402,11902,1
132953,661,12901,52399,1
140593,718,6940,58330,1
129522,783,16022,56308,1
84886,738,19054,13846,1
87485,842,8095,22359,1
111455,674,10842,59376,1
96767,650,4544,78056,1
108453,809,6074,50832,1
133442,780,18732,30098,1
131877,698,6850,59962,1
92226,796,750,98672,1
102588,709,1617,45885,1
111709,806,2530,31157,1
127788,827,3333,58372,1
117019,651,7234,29674,1
124948,722,511,42357,1
145133,833,14546,22578,1
146458,794,5082,12251,1
107526,837,16636,89049,1
132198,759,8820,47429,1
123395,813,3476,56871,1
104031,710,9178,96526,1
117701,666,1725,35499,1
105939,698,18477,16421,1
129145,725,13765,62204,1
100324,837,1701,34591,1
102867,797,8496,70940,1
80203,827,12270,96371,1
96544,780,10472,22202,1
95899,692,2807,29290,1
109063,706,15654,28130,1
83748,699,11078,47077,1
146629,845,7572,29396,1
100884,827,17408,70848,1
105183,686,19359,93488,1
99259,695,8698,70530,1
115959,819,4856,74274,1
113457,664,6724,37122,1
82103,810,9245,39381,1
145901,729,10866,55435,1
124535,788,18951,33267,1
96103,797,10096,71978,1
92391,673,4587,17088,1
108901,774,4922,22822,1
147914,841,5046,60216,1
130357,767,19278,46589,1
118437,729,7203,75262,1
115503,743,15403,67911,1
121258,714,9828,11436,1
113724,737,15797,71854,1
144286,737,19997,71888,1
94908,794,38,37281,1
130626,775,19468,98017,1
117228,738,6265,94403,1
103386,710,6598,63952,1
126754,664,2415,32766,1
108302,743,17142,31213,1
140815,700,19500,72239,1
143344,676,17148,32537,1
115618,723,14306,12794,1
141114,710,14577,69204,1
105525,835,11885,42324,1
94334,680,11377,66764,1
142767,661,11058,40858,1
86644,695,7443,52850,1
112933,808,17701,23018,1
123469,681,17084,93017,1
113687,809,4383,60790,1
132656,830,1593,91120,1
97375,710,14758,19850,1
145206,695,7026,55975,1
116607,734,2612,75510,1
103993,729,11329,75696,1
124386,784,1908,35832,1
126287,653,6954,97826,1
88210,701,15185,34886,1
90922,808,18174,18418,1
116289,761,15496,17081,1
113340,685,2928,20114,1
119850,831,9280,28722,1
136984,703,7681,97508,1
91094,768,4127,27985,1
113418,776,4963,15888,1
85741,666,11761,79254,1
148798,724,13554,93845,1
102164,807,9357,29299,1
115595,754,18409,66050,1
110257,799,987,32036,1
94211,766,1965,95421,1
85232,692,7316,39346,1
147753,761,14046,36691,1
132691,764,868,27986,1
105613,676,18447,37846,1
94026,686,17513,59665,1
133535,695,4378,51401,1
110908,762,15463,83728,1
132113,684,18318,60054,1
99610,781,13246,48487,1
126646,729,1076,19412,1
143185,729,18023,91499,1
127574,803,15169,61473,1
116182,770,6385,76553,1
80570,796,8222,15279,1
99288,771,17087,85948,1
109877,730,5480,17712,1
80917,822,7777,25817,1
144575,803,5362,63832,1
119104,799,950,66224,1
98062,768,8250,16624,1
96999,707,2818,39126,1
141845,712,3600,92115,1
89941,805,11341,90667,1
141169,842,15053,47462,1
103470,821,19328,68676,1
139821,749,14333,56815,1
124435,820,6255,98911,1
84529,814,10907,36093,1
92192,715,16007,42525,1
114087,794,14241,39030,1
146677,817,12090,54067,1
84627,815,12305,15207,1
136541,734,17562,86433,1
148226,838,13065,36639,1
83255,786,12647,12792,1
137433,838,8523,10420,1
85213,793,6037,29198,1
99404,772,527,45608,1
105380,651,18443,56205,1
99173,755,9290,92951,1
133027,757,211,27875,1
103989,721,18098,80511,1
104519,820,19072,31331,1
102439,775,10522,26893,1
94995,819,19650,74913,1
103559,706,15115,28243,1
85021,730,5149,25535,1
101119,844,9224,73203,1
131539,807,17716,80597,1
119350,790,13621,77394,1
126223,668,6820,35489,1
105517,656,14761,89214,1
102250,786,10032,94886,1
146798,703,14002,23346,1
134199,753,10330,58005,1
139546,735,12743,16773,1
83327,731,16827,85324,1
109768,710,17310,42343,1
144418,736,17006,84783,1
122788,651,9671,55963,1
126830,827,19421,51983,1
132446,680,11577,45972,1
95160,682,16617,26959,1
136583,729,19075,99343,1
113998,660,10222,44133,1
107230,810,386,99754,1
89076,777,1634,61150,1
149341,784,8110,31734,1
111085,777,4133,98364,1
135571,680,9376,27400,1
94715,825,5581,30002,1
85750,775,1967,46492,1
115903,696,5767,40875,1
112093,830,8753,35046,1
114314,756,18383,33664,1
128225,668,4901,34453,1
115179,730,10121,14746,1
105338,772,14633,99509,1
149681,783,19163,23217,1
112101,756,10707,73184,1
82775,698,18061,98898,1
125619,722,12333,51835,1
125838,699,11938,19133,1
99539,730,11548,50533,1
137124,744,15115,15404,1
145149,661,9843,43339,1
106616,672,4177,38725,1
134567,703,7211,84332,1
117099,767,7873,55380,1
141799,846,3841,58073,1
105479,708,6416,70873,1
126172,813,10633,96900,1
135863,652,4885,51341,1
122043,707,594,11236,1
95408,832,14393,77916,1
137980,706,2612,24538,1
96351,794,12288,21971,1
84131,816,17880,93453,1
124825,739,19939,48655,1
91349,845,4861,87022,1
140931,704,4766,70784,1
124254,694,3358,71289,1
118225,650,14846,47410,1
92453,670,914,61302,1
98814,670,18228,31703,1
98263,701,1995,54191,1
95735,731,94,64112,1
95830,820,8684,21399,1
127893,829,15100,22685,1
124673,716,19453,97777,1
125066,762,149,14487,1
83373,693,17430,22018,1
90335,809,2803,40825,1
103741,659,14466,17750,1
90692,713,7276,68956,1
127295,718,551,60229,1
125541,717,15480,93220,1
114057,677,8486,53118,1
146983,830,17527,69615,1
99583,765,16839,89946,1
102765,700,9745,67290,1
139287,830,8360,25105,1
103906,653,12997,28913,1
126525,728,18330,59515,1
118230,666,7310,57342,1
99520,757,5817,62184,1
131934,844,10568,93247,1
105566,723,8070,70506,1
110134,824,1320,34967,1
90345,833,6153,46023,1
121185,672,6589,64288,1
113455,667,15589,36622,1
108018,778,3607,55201,1
134219,684,10317,85033,1
125991,713,10432,26350,1
89486,835,400,64820,1
118862,708,16746,58709,1
138870,650,3851,98232,1
123856,780,19796,37470,1
111379,716,10498,40889,1
144729,686,84,20224,1
108378,678,1824,15465,1
134353,738,12077,92418,1
129996,810,15930,65214,1
94031,749,12549,12944,1
145982,838,10113,34336,1
116683,771,15132,48624,1
97618,739,8822,75206,1
86587,781,7418,54764,1
142790,663,2371,55420,1
111480,810,7068,99758,1
100527,799,19684,75671,1
103569,825,11859,25773,1
91151,780,7464,36447,1
139174,734,17110,14033,1
124739,800,13548,65852,1
112954,845,7121,30497,1
115303,670,9840,89714,1
114700,820,4312,82082,1
147568,675,8000,83932,1
146788,690,9461,30978,1
117842,771,318,22882,1
93900,687,15329,26945,1
81881,737,15791,97320,1
113037,660,19859,66485,1
81630,678,14372,78850,1
100789,709,15935,69870,1
126151,844,15701,28595,1
128920,842,11250,94291,1
147231,710,1602,74038,1
83262,796,18640,66126,1
146981,823,9047,45449,1
134722,826,15234,28639,1
130818,671,7532,55370,1
109932,727,7366,84628,1
86901,762,2648,81918,1
88597,834,6903,52710,1
143909,772,18242,64051,1
88263,791,17486,70639,1
143293,693,13788,13159,1
105805,793,2481,81192,1
91874,746,1820,76988,1
94079,726,10271,28706,1
129850,789,19542,19862,1
89018,704,3684,20219,1
129500,700,3651,99017,1
92100,751,10431,44536,1
137021,816,10131,81632,1
99800,810,4830,87391,1
143400,810,7334,72886,1
109437,678,14619,89996,1
126675,718,9304,43937,1
99942,847,14879,31094,1
100862,808,17032,37924,1
91669,729,14585,93325,1
133772,680,16,10123,1
95916,761,8308,63149,1
90878,695,6476,81445,1
82985,746,5942,41854,1
121235,701,17929,70796,1
98931,787,2693,79432,1
80336,723,15562,68968,1
122933,690,6259,50834,1
125536,726,15579,27111,1
149504,780,9468,82575,1
131148,836,19624,34099,1
96279,763,4942,79206,1
148665,701,14651,60293,1
146670,811,3788,25029,1
134028,826,371,41811,1
98108,805,7120,25793,1
132495,736,5702,58106,1
136830,758,8347,95662,1
132509,790,2661,94764,1
146406,718,6651,94131,1
119519,769,4878,10972,1
129649,716,13091,10360,1
114524,710,4315,12632,1
113885,837,9965,45958,1
124369,720,8308,90882,1
110676,801,6474,28008,1
144093,840,1374,87656,1
127764,838,11395,40283,1
130799,800,7393,60908,1
111923,679,4403,17818,1
127574,837,3546,80655,1
123391,795,3977,40579,1
133664,745,9388,65178,1
147384,705,19795,67584,1
111027,702,8988,75020,1
115464,656,3892,10975,1
114485,746,14008,73479,1
99456,846,3249,26265,1
115554,762,111,73518,1
126922,774,17066,14318,1
93409,849,17545,45081,1
149327,829,7400,68649,1
116639,781,2379,53069,1
143627,811,13180,88670,1
99692,846,8352,86377,1
134200,810,17809,22427,1
137415,770,8469,50251,1
98074,846,9748,35165,1
95549,687,10107,77285,1
109963,771,12942,74927,1
132265,675,19491,83170,1
96061,778,16686,86150,1
138226,653,4533,34866,1
108810,688,19157,20282,1
140006,703,4281,30319,1
102800,810,4768,46726,1
149460,682,17384,25412,1
137767,849,12198,83586,1
108054,669,18102,34583,1
125397,665,7169,93577,1
93233,798,7361,71922,1
105068,822,3830,16185,1
145727,776,2882,96348,1
105832,736,998,66389,1
93682,731,15942,27423,1
103383,711,16668,61268,1
138160,680,16246,51644,1
103666,691,18544,46786,1
138817,661,3065,85525,1
114642,714,10467,93744,1
121830,722,17878,98590,1
90234,780,12076,40477,1
137616,764,2543,13571,1
89221,786,10033,29576,1
91410,755,1401,72703,1
141413,828,16829,19680,1
81051,665,4522,35706,1
136563,727,2551,89854,1
124757,774,4816,96195,1
131257,780,19115,74527,1
80307,801,7699,80565,1
136889,790,2629,58436,1
148895,779,7687,12774,1
115944,848,10156,26972,1
118134,761,17441,24048,1
107323,776,6834,90225,1
105954,670,18179,92273,1
135021,796,4849,91550,1
84992,738,15782,97354,1
81961,696,15827,86680,1
92497,799,9431,67602,1
112551,810,4150,76403,1
135755,809,11289,37182,1
93255,841,9496,89876,1
84567,734,6470,87373,1
128847,816,13257,57059,1
128003,777,3712,18787,1
100389,721,12721,10393,1
124523,691,12495,71775,1
141576,658,12420,69454,1
123919,674,5315,22056,1
83358,651,5381,71483,1
85698,668,9497,54957,1
146809,669,19558,38429,1
135805,719,13494,55909,1
111349,666,16950,62906,1
130248,773,15752,96290,1
124041,738,4622,54389,1
111954,845,4132,30905,1
88002,743,8830,99619,1
149783,733,6995,63730,1
99738,780,2670,67557,1
90703,736,9364,96113,1
129422,700,18066,76199,1
141899,731,10041,57301,1
92392,803,9054,94752,1
124724,833,11637,57259,1
112299,841,10757,84801,1
95641,657,8490,14574,1
86305,814,12329,98291,1
98782,770,770,66776,1
100566,804,3854,98212,1
147766,822,3118,97097,1
86511,653,18516,34737,1
106177,735,9901,33390,1
84765,777,17374,62330,1
100354,759,17094,81082,1
103929,748,13522,63642,1
108820,686,38,31280,1
109523,720,17659,31037,1
146163,682,16002,50576,1
93780,680,4857,38564,1
86589,832,16312,95439,1
114812,774,1436,99928,1
125939,661,18483,38087,1
131493,660,7693,97829,1
120953,737,13218,86213,1
145785,721,4251,22803,1
